time,out1_obs,out2_obs,out3_obs
0.01,0.013199909372604034,-0.005855963295712403,0.019099038114496734
0.02,0.02573749005411957,-0.011583594575827439,0.0371005796148355
0.03,0.037660036600313196,-0.017187024812052577,0.05409333221056932
0.04,0.049010869899278386,-0.022670464237903098,0.07014963347973285
0.05,0.05983813167363593,-0.028010333210092133,0.08532934697720265
0.060000000000000005,0.07016947604956011,-0.03323852906599323,0.09970031281442063
0.07,0.08004720399275946,-0.03833511051522474,0.11332049003544556
0.08,0.08949305904922217,-0.043326990537153956,0.1262381347106531
0.09,0.09853560139723855,-0.04821694459561415,0.1384996559911589
0.09999999999999999,0.10720104025983564,-0.05300754304551781,0.15014772076030053
0.10999999999999999,0.11550517787519453,-0.05767666755347329,0.16124523150189837
0.11999999999999998,0.12347882736142682,-0.06225164227600652,0.17180124902707922
0.12999999999999998,0.13114272342778105,-0.06673445784745137,0.18184757775385696
0.13999999999999999,0.13851577919325292,-0.07112694559427411,0.19141333290947787
0.15,0.14561522872479438,-0.07543085297320937,0.20052428087837343
0.16,0.1524276966348063,-0.07961875468268556,0.2092619583147317
0.17,0.15899821321859803,-0.08372182654204208,0.2175827897681099
0.18000000000000002,0.1653398492873831,-0.08774154524316496,0.22550303886041267
0.19000000000000003,0.17146434433042898,-0.09167926947707272,0.2330361791073801
0.20000000000000004,0.17735343550706803,-0.09551673320724816,0.2402747979648791
0.21000000000000005,0.18304667957852583,-0.09927514091999494,0.24713813688556183
0.22000000000000006,0.188553147998629,-0.10295571460772678,0.25362645655131477
0.23000000000000007,0.19388080555761938,-0.1065596393062065,0.2597332695138632
0.24000000000000007,0.1990366143200697,-0.11008813813022358,0.2654417944072548
0.25000000000000006,0.20390013038805982,-0.11349933735918079,0.2710268173269631
0.26000000000000006,0.20860602432342326,-0.11683820218470194,0.2761598826677186
0.2700000000000001,0.21315855268077766,-0.12010622262858654,0.2807612889025368
0.2800000000000001,0.21756092486122658,-0.12330477803284133,0.2846530775933532
0.2900000000000001,0.22174316532397464,-0.12642398818533912,0.2876983348927794
0.3000000000000001,0.22562113842553577,-0.12945651585028706,0.2856882846444484
0.3100000000000001,0.2293496670432471,-0.132425253081867,0.2819515138809731
0.3200000000000001,0.2329264144387682,-0.1353329099403382,0.27757813624581246
0.3300000000000001,0.23634754617057271,-0.13818245474473964,0.27277297453257615
0.34000000000000014,0.2396073626485648,-0.14097714629542263,0.2676322836698599
0.35000000000000014,0.24235095098005835,-0.1437140379407775,0.2623440271836118
0.36000000000000015,0.2448616577725209,-0.14640367519767403,0.256798057149446
0.37000000000000016,0.24708717150596124,-0.14905039776088336,0.2510271828512617
0.38000000000000017,0.24890701962599043,-0.15165890087982248,0.24505575425229684
0.3900000000000002,0.24636621296710468,-0.1542313919105364,0.23899556546229453
0.4000000000000002,0.24372822248331732,-0.15677575663752683,0.23276101743946997
0.4100000000000002,0.24101513538141295,-0.15929758842467082,0.22636648253390387
0.4200000000000002,0.23824378442393337,-0.16180260601769367,0.21982376997980702
0.4300000000000002,0.2350150857302271,-0.16428315292618653,0.21320560316045323
0.4400000000000002,0.23178453785052697,-0.16675880474296811,0.206453723787068
0.45000000000000023,0.22855616847117402,-0.16923520062928188,0.19957650595077697
0.46000000000000024,0.22533385634128925,-0.17171765214885812,0.19258111425043442
0.47000000000000025,0.2221213069485262,-0.1742108987401068,0.18547401942616235
0.48000000000000026,0.2182697388250378,-0.17656287284949831,0.17834907526359303
0.49000000000000027,0.2144607599438796,-0.178951344094249,0.17111795869555768
0.5000000000000002,0.21069506560221313,-0.18137923782019943,0.16378603061018773
0.5100000000000002,0.20697345595647093,-0.18384899426967494,0.1563576463184541
0.5200000000000002,0.20309961737487656,-0.1863054887726368,0.14886142298945876
0.5300000000000002,0.19899383802450732,-0.1887142699992214,0.14131726274913828
0.5400000000000003,0.19494821298390333,-0.19118995044240075,0.13368390539635094
0.5500000000000003,0.19096221869042243,-0.19372984996289144,0.12596474004256694
0.5600000000000003,0.18703541066714577,-0.19633142781313126,0.11816295381285821
0.5700000000000003,0.18288873567368094,-0.19889734393124245,0.1103294745101893
0.5800000000000003,0.17880817680861613,-0.20153396862927406,0.10241633475982165
0.5900000000000003,0.17479263440303242,-0.20423650210656008,0.09442635614164578
0.6000000000000003,0.17084109078944779,-0.2070008169146488,0.0863622807063973
0.6100000000000003,0.16695260491352604,-0.20982334182795317,0.07822670438673913
0.6200000000000003,0.16283517847054393,-0.21260211996774026,0.07008881945379192
0.6300000000000003,0.15878646205881225,-0.21544607972835378,0.06188033377145343
0.6400000000000003,0.15480477398903678,-0.2183503228535761,0.053603682205986616
0.6500000000000004,0.15088850145085309,-0.2213106489491054,0.04526129108933699
0.6600000000000004,0.14676350545202083,-0.2242274719104398,0.03693036156629094
0.6700000000000004,0.14270770674867894,-0.22720534279135768,0.028533862479925707
0.6800000000000004,0.1387191500175139,-0.23023964350488557,0.02007412050220586
0.6900000000000004,0.13479595750981468,-0.23332631080149563,0.011553710932328888
0.7000000000000004,0.13093629550294877,-0.23646183127110273,0.0029750849853757127
0.7100000000000004,0.12662194129995102,-0.23943988738408586,-0.005459148279804279
0.7200000000000004,0.12238114586852261,-0.24248502843918218,-0.013958561817185768
0.7300000000000004,0.11821088910446499,-0.24559064121409613,-0.02252039189017603
0.7400000000000004,0.11410825449202291,-0.24875110543461748,-0.031141610958561057
0.7500000000000004,0.10991054081945799,-0.2519010761931866,-0.03973470060062941
0.7600000000000005,0.1057792915312314,-0.2551037541166206,-0.048386415334324515
0.7700000000000005,0.10149140690943775,-0.25825049393940813,-0.05696137995129363
0.7800000000000005,0.09727065189700497,-0.26145269041779695,-0.0655965300897225
0.7900000000000005,0.09311394544148115,-0.26470488682611226,-0.07428846015691382
0.8000000000000005,0.08901827588760375,-0.2680023809384619,-0.08303373319536478
0.8100000000000005,0.08476530689184876,-0.2712504881307101,-0.09167994395567347
0.8200000000000005,0.08057422977490504,-0.27454553587276065,-0.1003816724564738
0.8300000000000005,0.0764421082318504,-0.27788306160981296,-0.10913556098496643
0.8400000000000005,0.07236609265562362,-0.2812591147576329,-0.11793803284970593
0.8500000000000005,0.06834336296914918,-0.28467022717398793,-0.1267856895519446
0.8600000000000005,0.06416676440843723,-0.2880300773739941,-0.13552998310533618
0.8700000000000006,0.06004472720471226,-0.29142690752553235,-0.14432149570157884
0.8800000000000006,0.05597451497458119,-0.29485733799386243,-0.15315692000210177
0.8900000000000006,0.051953420419002215,-0.2983183703615738,-0.1620331245932721
0.9000000000000006,0.04778662355440566,-0.30173966054695023,-0.17080248223618086
0.9100000000000006,0.04367037605446318,-0.3051924422566396,-0.17961511857050588
0.9200000000000006,0.039602195604129586,-0.3086737097626806,-0.18846797660507872
0.9300000000000006,0.035579636441817684,-0.31218076557286567,-0.19735812537701405
0.9400000000000006,0.031307153038498056,-0.3156110435663158,-0.20604164814032866
0.9500000000000006,0.02708618439572198,-0.31907105756470316,-0.21477088168892897
0.9600000000000006,0.022914602801401684,-0.3225577534100825,-0.22354268660887505
0.9700000000000006,0.018790324563553795,-0.32606839266707205,-0.2323541030911407
0.9800000000000006,0.014711307205442566,-0.32960050240912125,-0.2412023187297992
0.9900000000000007,0.010497028451696214,-0.33308176458017946,-0.2499419741909955
1.0000000000000007,0.00617575339231639,-0.33653359301321206,-0.25859392130687764
1.0100000000000007,0.0019063629512595607,-0.34001023076881565,-0.26729020748369836
1.0200000000000007,-0.0023126359115496,-0.3435092049780292,-0.27602806206901703
1.0300000000000007,-0.006482685707695121,-0.34702827839938144,-0.28480488242914004
1.0400000000000007,-0.010763096665070486,-0.350526114369631,-0.29348700627932184
1.0500000000000007,-0.014991572273973987,-0.35404327714683526,-0.3022108123814643
1.0600000000000007,-0.01916939332972469,-0.3575778377279497,-0.3109737037050675
1.0700000000000007,-0.02329778463232635,-0.36112800716139776,-0.3197730547167338
1.0800000000000007,-0.02755201694550273,-0.36463895864096574,-0.32847996795544127
1.0900000000000007,-0.03175297696736546,-0.36816645156927197,-0.33722574622993884
1.1000000000000008,-0.0359015300000345,-0.37170883480708977,-0.34600779075863286
1.1100000000000008,-0.03999848531713537,-0.3752645855771041,-0.35482362379944765
1.1200000000000008,-0.04404459881437028,-0.3788322960807351,-0.3636708908283035
1.1300000000000008,-0.04822351408426226,-0.38238041818192486,-0.3724150156419252
1.1400000000000008,-0.05234688729854455,-0.3859402157377645,-0.38119383052695066
1.1500000000000008,-0.05641509149867445,-0.38951057763408475,-0.3900049411118492
1.1600000000000008,-0.06042843239981337,-0.3930904591418423,-0.39884601566556943
1.1700000000000008,-0.06474233119956377,-0.3966445747851355,-0.4074635898349314
1.1800000000000008,-0.0689908139463451,-0.4002088102028265,-0.41612128300563
1.1900000000000008,-0.07317420655444354,-0.4037821221383719,-0.4248163892735009
1.2000000000000008,-0.07729273167713516,-0.4073635213917008,-0.4335462441516982
1.2100000000000009,-0.08134650304885292,-0.41095208167538433,-0.4423083172325528
1.2200000000000009,-0.08552482562429965,-0.41453483974017347,-0.4509772959031439
1.2300000000000009,-0.08963327868444108,-0.41812392317909003,-0.4596808930617256
1.2400000000000009,-0.09386930272021916,-0.4217107861320516,-0.46828905500449586
1.2500000000000009,-0.09803039722340613,-0.4253029959580226,-0.4769344830435021
1.260000000000001,-0.1021166907726368,-0.4288999453591014,-0.4856147304643644
1.270000000000001,-0.10612814489928264,-0.432501066676402,-0.4943275237479979
1.280000000000001,-0.11027093805729206,-0.4360815892877124,-0.5029547495847639
1.290000000000001,-0.11433402440707159,-0.43966690217375526,-0.5116169967890534
1.300000000000001,-0.1183173670066441,-0.44325669655732514,-0.5203119861211261
1.310000000000001,-0.12222071711656618,-0.446850703531159,-0.5290377263458564
1.320000000000001,-0.1261922244883339,-0.45044396214665,-0.5377138065405704
1.330000000000001,-0.1300804326560456,-0.4540412389103648,-0.5464214746465269
1.340000000000001,-0.1338849556832636,-0.4576425263340752,-0.5551587959774698
1.350000000000001,-0.13760515062252807,-0.4612477993912698,-0.5639239026959055
1.360000000000001,-0.1412400917572716,-0.46485702229927633,-0.5727150197378299
1.370000000000001,-0.14528103287220154,-0.4684448948022185,-0.5812795627476732
1.380000000000001,-0.1492303306572209,-0.47203836807868776,-0.5898813050947317
1.390000000000001,-0.15308795488386195,-0.47563736165102394,-0.5985180179012215
1.400000000000001,-0.15685358043432288,-0.47924177357752257,-0.6071875147004147
1.410000000000001,-0.16078409664005758,-0.48282793317430023,-0.6157509625918407
1.420000000000001,-0.16461979464894197,-0.48642094456870527,-0.6243510369702
1.430000000000001,-0.16859547934330482,-0.48998937582230534,-0.6328509225207088
1.440000000000001,-0.17247428484720023,-0.49356668528284237,-0.6413907144158001
1.450000000000001,-0.17625613334867143,-0.4971526994456522,-0.6499679151710619
1.460000000000001,-0.1799406017033619,-0.500747197867497,-0.6585799484333593
1.470000000000001,-0.1835268992732246,-0.5043499599732212,-0.667224368440674
1.480000000000001,-0.18719987866713017,-0.5079329946223137,-0.6758044054942943
1.490000000000001,-0.19077319522138242,-0.511525858746577,-0.6844177583669668
1.500000000000001,-0.19424596131978525,-0.5151284827314523,-0.6930620440349985
1.5100000000000011,-0.19761687403481826,-0.5187408026359356,-0.7017350899457262
1.5200000000000011,-0.20126448943601838,-0.5223287911590334,-0.710238545652254
1.5300000000000011,-0.20481140698021505,-0.5259288002426492,-0.718778084342726
1.5400000000000011,-0.20825720825032262,-0.5295405188891361,-0.7273512656950969
1.5500000000000012,-0.21160112979084192,-0.5331636402822466,-0.7359557724173047
1.5600000000000012,-0.2148420308467444,-0.5367978619526869,-0.7445894046454866
1.5700000000000012,-0.21818382380560303,-0.5404177810964621,-0.7531569057585319
1.5800000000000012,-0.22142377137866165,-0.54405005588846,-0.761754847469447
1.5900000000000012,-0.22456090499714032,-0.5476941430892929,-0.7703810683024679
1.6000000000000012,-0.22759390795700066,-0.5513495246817556,-0.7790335179269637
1.6100000000000012,-0.2311256251882046,-0.5549203441274269,-0.7873954415997613
1.6200000000000012,-0.23456175649855468,-0.5585086848857144,-0.7957980229653724
1.6300000000000012,-0.23790315820690142,-0.5621133172335929,-0.804238565837399
1.6400000000000012,-0.24115051241005164,-0.5657330031493494,-0.812714020245717
1.6500000000000012,-0.24456287377172417,-0.5693101047231864,-0.8210553287187741
1.6600000000000013,-0.24788522050359277,-0.5729043561279649,-0.829435548400592
1.6700000000000013,-0.2513362222020054,-0.5764489854408296,-0.8376882128117294
1.6800000000000013,-0.2547006751082236,-0.5800131867897208,-0.8459828963822833
1.6900000000000013,-0.2579800168518762,-0.5835952866708555,-0.8543159938839121
1.7000000000000013,-0.26117568633155613,-0.5871937004563065,-0.862683857767925
1.7100000000000013,-0.26451087058287825,-0.5907502691810167,-0.8709030372610864
1.7200000000000013,-0.26776627839716866,-0.5943247154711183,-0.8791607252071982
1.7300000000000013,-0.27094362356110785,-0.5979153961356192,-0.8874533121919171
1.7400000000000013,-0.27404465207324125,-0.6015207246294558,-0.8957770050488011
1.7500000000000013,-0.2770712660465896,-0.6051392366082241,-0.9041282147365625
1.7600000000000013,-0.2802490148204993,-0.6087018336358684,-0.9123403068622635
1.7700000000000014,-0.2833563971658438,-0.6122800953391117,-0.9205828066923384
1.7800000000000014,-0.28639560318830914,-0.6158723823982668,-0.9288522132228559
1.7900000000000014,-0.28936904845727973,-0.6194771978340858,-0.9371452976378452
1.8000000000000014,-0.29259280390946163,-0.6229859214562522,-0.9451985889837126
1.8100000000000014,-0.29575339128013206,-0.6265126781786122,-0.9532848102204304
1.8200000000000014,-0.2988525600104505,-0.6300553781515564,-0.9614005249056202
1.8300000000000014,-0.30189217051821554,-0.6336121086469185,-0.9695424947464742
1.8400000000000014,-0.3048742098916556,-0.6371811103262132,-0.9777076573747803
1.8500000000000014,-0.30798115598821535,-0.6406832292000786,-0.9857473527104363
1.8600000000000014,-0.3110322172994619,-0.6442003248440457,-0.9938131221296369
1.8700000000000014,-0.31418748848865197,-0.6476444157857713,-1.0017670884274437
1.8800000000000014,-0.31728817295714623,-0.6511065473747524,-1.0097493740728158
1.8900000000000015,-0.3203357421724575,-0.6545844468041236,-1.017757099157534
1.9000000000000015,-0.3233317516987559,-0.6580760518220108,-1.0257876256065337
1.9100000000000015,-0.3264247561360721,-0.6615149648528205,-1.0337133766121354
1.9200000000000015,-0.3294666758607504,-0.6649688849756966,-1.0416644027597879
1.9300000000000015,-0.33245842723496605,-0.6684357275488251,-1.049638128353895
1.9400000000000015,-0.33540095611683546,-0.6719135809437862,-1.057632135323766
1.9500000000000015,-0.3382952411797935,-0.6754006824016644,-1.0656441370857053
1.9600000000000015,-0.3413033982597941,-0.6788276067403836,-1.0735450763405263
1.9700000000000015,-0.3442621068734026,-0.6822656398440559,-1.0814672366168316
1.9800000000000015,-0.3471719940597208,-0.6857129347491803,-1.0894083210009005
1.9900000000000015,-0.3500336908238757,-0.6891677746043835,-1.097366103562287
2.0000000000000013,-0.3530191778258623,-0.6925511058127729,-1.1052206951615138
2.010000000000001,-0.3559544581950916,-0.6959445946915886,-1.1130947962370468
2.020000000000001,-0.358839294483762,-0.6993462764890632,-1.120986197913076
2.0300000000000007,-0.3616733950958625,-0.7027543432772181,-1.128892860971546
2.0400000000000005,-0.36445640692679876,-0.7061671172172135,-1.136812857981999
2.0500000000000003,-0.36748137516068413,-0.7094668189412147,-1.1445483766894542
2.06,-0.3704502683330045,-0.712776716179811,-1.1523051949534167
2.07,-0.3733618372963631,-0.7160947632429887,-1.160081111293634
2.0799999999999996,-0.3762146572948793,-0.7194190621800156,-1.167873992560693
2.0899999999999994,-0.3792396798053907,-0.7226634164884945,-1.1755309622255918
2.099999999999999,-0.38231692387773075,-0.7258820589939973,-1.1831374210733063
2.109999999999999,-0.3853281063701507,-0.7291103903242415,-1.1907678466120175
2.1199999999999988,-0.3882711600538733,-0.7323460868542864,-1.1984199088404317
2.1299999999999986,-0.3911436844868131,-0.7355869994261695,-1.206091368075471
2.1399999999999983,-0.3939428764617627,-0.7388311373245942,-1.2137801086222473
2.149999999999998,-0.39687123084133,-0.7420272749224831,-1.2213747713467684
2.159999999999998,-0.39972162041282605,-0.7452265876191911,-1.228989282368167
2.1699999999999977,-0.4024905142383544,-0.7484271127191201,-1.2366215279898287
