time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
5.5,0.03999898255799794,0.017429309821281325,-0.1433988515929202,-0.06745127258502231,-0.29877127130004655,-0.097741161660512
5.51,0.06290447048501258,0.020612613821466508,-0.13782320258415656,-0.06682222788017218,-0.29856514516183186,-0.09911939368635357
5.5200000000000005,0.0854612433118154,0.023791378979476807,-0.13244679195557346,-0.06596761544705403,-0.2983272313720371,-0.1004438616059093
5.53,0.00932196793349338,0.19523814135170303,-0.07259900760084881,-0.0658743957677191,-0.29637484995852004,-0.10116985168191779
5.54,0.0336890645279358,0.19462966496082656,-0.06859479478824121,-0.06553750512243973,-0.29442855330891177,-0.10185579962980021
5.55,0.05765043131108641,0.19409859778142913,-0.06467213830108165,-0.06496100080932887,-0.2924875673310975,-0.10250252101281103
5.5600000000000005,0.08120376426799913,0.19364297503355343,-0.06083008560323572,-0.06414896316664888,-0.29055113758076195,-0.10311082186884339
5.57,0.019798549322471326,0.33285984211546116,0.03329203815420345,-0.06395097767342417,-0.2872225391596073,-0.10277790148730136
5.58,0.044732994603057935,0.32940676778211075,0.034957062806139055,-0.06350364772739359,-0.28392847148178624,-0.10242833085923997
5.59,0.06920632143964747,0.3260893764627645,0.03659052642507754,-0.0628115845129971,-0.2806675777171586,-0.1020624255949892
5.6000000000000005,0.01746914805496319,0.44424560333996344,0.17369211463233925,-0.06263689303244747,-0.27622512168375896,-0.10032550444866581
5.61,0.04302900572559398,0.43844953831701716,0.17215131215416396,-0.06220660297519153,-0.2718406263005888,-0.09860399132712416
5.62,0.06807690987479181,0.4328355391645612,0.1706487344480585,-0.061525833876443614,-0.2675122709089432,-0.09689750398264357
5.63,-0.015077414368222103,0.5469386390663293,0.12319156146363681,-0.06167660802012583,-0.2620428845182799,-0.0956655883680072
5.64,0.011882572322805485,0.53453936920905,0.1172648606851702,-0.061557782296897776,-0.2566974908261894,-0.0944929397611555
5.65,0.0382654107766299,0.5224006620735461,0.11147986315221264,-0.06117512818913148,-0.25147348420545396,-0.09337814112963337
5.66,0.06406284648947269,0.5105177271396365,0.10583377401124669,-0.06053449972423675,-0.2463683069340576,-0.09231980338952091
5.67,0.0008688667006603312,0.4988858401956997,-0.15882813713835156,-0.06052581105723015,-0.24137944853210058,-0.09390808476090443
5.68,0.02799497895275027,0.4875003431077697,-0.15809568271679547,-0.06024586126770265,-0.2365044451010229,-0.09548904158807238
5.69,0.05447404001383488,0.47635664356434304,-0.15738030422131016,-0.0597011208675643,-0.23174087866537946,-0.09706284463028549
5.7,0.005967363913939594,0.4654502147978431,-0.42383433847782936,-0.059641447228424904,-0.22708637651740102,-0.10130118801506378
5.71,0.033345637926784855,0.4547765952836771,-0.4168210814189136,-0.059307990849157055,-0.22253861056456425,-0.10546939882925292
5.72,0.06001869395217804,0.4443313884178055,-0.40999338632597787,-0.05870780390963527,-0.21809529668038619,-0.1095693326925127
5.73,-0.017563942925250098,0.43411026217372406,-0.5740177474765911,-0.05888344333888777,-0.21375419405864896,-0.11530951016727861
5.74,0.010918380283955337,0.42410894873974725,-0.5635774741764856,-0.05877425953604822,-0.2095131045712515,-0.12094528490904347
5.75,0.03863245597577464,0.4143232441374607,-0.5534158656431125,-0.058387934976290475,-0.2053698721298769,-0.12647944356547458
5.76,0.06556129202777702,0.4047490078221966,-0.5435226356988525,-0.057732322056012704,-0.20132238205165492,-0.13191466992246312
5.7700000000000005,0.017437452446351503,0.39538216226636835,-0.638756355608886,-0.05755794753154919,-0.19736856042899123,-0.13830223347855197
5.78,0.04533389407939417,0.38621869252648283,-0.6273039508542684,-0.05710460859075525,-0.1935063735037264,-0.14457527298709466
5.79,0.07238784996845177,0.37725464579463275,-0.6161569376823646,-0.05638073009107073,-0.18973382704578007,-0.1507368423639183
5.8,0.031230892412088818,0.36848613093525484,-0.6393013240366815,-0.05606842116694984,-0.1860489657364275,-0.1571298556042851
5.8100000000000005,0.059106786355554664,0.35990931800792114,-0.6275697487128433,-0.055477353303394296,-0.1824498725563483,-0.16340555309141355
5.82,0.08608652236146747,0.35152043777691433,-0.6161383874182218,-0.05461648807977962,-0.17893466817857917,-0.16956693696559577
5.83,0.011704779604455873,0.34331578120832007,-0.4104760838623556,-0.05449944028373506,-0.17550151036649597,-0.17367169780421932
5.84,0.040760094849921935,0.33529169895535366,-0.404172552955549,-0.05409183933523584,-0.17214859337694244,-0.1777134233337748
5.8500000000000005,0.06887380140639948,0.32744460083261956,-0.39801451675991095,-0.05340310132117185,-0.16887414736861625,-0.18169356850137391
5.86,0.09601895834887994,0.319770955279986,-0.3919974619815244,-0.05244291173768305,-0.1656764378158164,-0.18561354312118916
5.87,0.024593815658564194,0.312267288816739,-0.1213678975783809,-0.05219697358109741,-0.162553764927649,-0.18682722209697297
5.88,0.05384180793569551,0.30493018548666523,-0.1181286119933041,-0.05165855550174045,-0.15950446307278235,-0.188008508216906
5.89,0.08208159792081407,0.2977562862946927,-0.11496180894346564,-0.05083773952253231,-0.15652690020983542,-0.18915812630634066
5.9,0.059799514572881796,0.2907422886357052,-0.0019912901879264866,-0.050239744376803494,-0.15361947732347836,-0.18917803920821993
5.91,0.08810548509877034,0.2838849457161271,-0.0015198003797700643,-0.04935868952581579,-0.1507806278663171,-0.18919323721201764
5.92,0.11533616502032797,0.2771810659688597,-0.0010551078638152411,-0.04820532787561251,-0.1480088172066285,-0.1892037882906558
