time,throttle,thrust
0.01,8.56557433397464,0.32630759367522433
0.02,8.533532363700404,0.3250869471885868
0.03,8.520301818922855,0.32458292643515635
0.04,8.507775074385254,0.3241057171194382
0.05,8.495897543544814,0.3236532397540881
0.060000000000000005,8.44268097571298,0.321625941931923
0.07,8.527759054109618,0.32486701158512826
0.08,8.495407299062322,0.32363456377380273
0.09,8.485586482645463,0.3232604374341128
0.09999999999999999,8.476214721093136,0.32290341794640515
0.10999999999999999,8.467260795524194,0.32256231601996926
0.11999999999999998,8.584748225590499,0.3270380276415428
0.12999999999999998,8.736567219714717,0.3328216083700844
0.13999999999999999,8.672574588493346,0.3303837938473655
0.15,8.664983653812882,0.3300946153833479
0.16,8.657698439570291,0.32981708341220156
0.17,8.650702254768492,0.3295505620864187
0.18000000000000002,8.78351762325966,0.3346101951717966
0.19000000000000003,8.867587389741274,0.3378128529425247
0.20000000000000004,8.861357605420205,0.3375755278255316
0.21000000000000005,8.855368502788206,0.3373473715347888
0.22000000000000006,8.849612324470044,0.33712808855123977
0.23000000000000007,8.84408286412788,0.33691744244296684
0.24000000000000007,9.048834538765561,0.344717506238688
0.25000000000000006,9.043700030844569,0.34452190593693593
0.26000000000000006,8.977779210239927,0.3420106365805686
0.2700000000000001,8.973075440621388,0.3418314453570052
0.2800000000000001,8.968613218782227,0.34166145595360864
0.2900000000000001,8.964408947942534,0.34150129325495365
0.3000000000000001,9.110980149381726,0.34708495807168477
0.3100000000000001,9.012965787809897,0.34335107763085315
0.3200000000000001,9.058990805801095,0.3451044116495655
0.3300000000000001,9.05671368911594,0.3450176643472739
0.34000000000000014,9.058987856028432,0.3451042992772736
0.35000000000000014,9.061948864473448,0.3452170995989885
0.36000000000000015,9.065285312780825,0.3453442023916504
0.37000000000000016,9.154290833816077,0.3487348889072791
0.38000000000000017,9.238554479708366,0.35194493256031867
0.3900000000000002,9.24264766073391,0.35210086326605367
0.4000000000000002,9.246892504284283,0.35226257159178215
0.4100000000000002,9.251258325399377,0.3524288885866429
0.4200000000000002,9.347174755453116,0.35608284782678534
0.4300000000000002,9.351860655473583,0.3562613583037555
0.4400000000000002,9.429346559170158,0.35921320225410125
0.45000000000000023,9.434213151985945,0.35939859626613124
0.46000000000000024,9.439145611968762,0.35958649950357185
0.47000000000000025,9.444139665489917,0.35977674916152064
0.48000000000000026,9.488001591784938,0.3614476796870452
0.49000000000000027,9.59095406919403,0.3653696788264392
0.5000000000000002,9.596254883482697,0.3655716146088646
0.5100000000000002,9.60159361455584,0.36577499484022247
0.5200000000000002,9.60696855500079,0.36597975447622055
0.5300000000000002,9.61237810958391,0.36618583274605365
0.5400000000000003,9.584992543516334,0.3651425730863365
0.5500000000000003,9.590583833994117,0.3653555746283473
0.5600000000000003,9.683895607415044,0.3689103088539064
0.5700000000000003,9.689564931092802,0.36912628308924955
0.5800000000000003,9.695253402025456,0.3693429867438269
0.5900000000000003,9.700960420542641,0.36956039697305293
0.6000000000000003,9.64855405643673,0.3675639640547325
0.6100000000000003,9.736151967637833,0.37090102733858404
0.6200000000000003,9.742053370582145,0.3711258426888436
0.6300000000000003,9.680161633817415,0.3687680622406634
0.6400000000000003,9.686120830436408,0.3689950792547203
0.6500000000000004,9.692087846059303,0.3692223941355925
0.6600000000000004,9.698062588571087,0.36945000337413664
0.6700000000000004,9.771427207099405,0.3722448459847392
0.6800000000000004,9.721861019622901,0.3703566102713486
0.6900000000000004,9.72797006253682,0.3705893357156883
0.7000000000000004,9.734078462731564,0.3708220366754881
0.7100000000000004,9.740182484077367,0.3710545708219949
0.7200000000000004,9.79021611055288,0.3729606137353478
0.7300000000000004,9.796449060948335,0.3731980594646985
0.7400000000000004,9.738052443972162,0.3709734264370347
0.7500000000000004,9.744336559239233,0.3712128213043517
0.7600000000000005,9.750618409755278,0.37145212989543913
0.7700000000000005,9.756898064527661,0.37169135483914895
0.7800000000000005,9.762169051281807,0.37189215433454503
0.7900000000000005,9.749027151621291,0.37139151053795394
0.8000000000000005,9.755399806016854,0.37163427832445156
0.8100000000000005,9.761765887333363,0.3718767957079376
0.8200000000000005,9.768125825116535,0.37211907905205843
0.8300000000000005,9.774480104290472,0.3723611468301132
0.8400000000000005,9.761115858689726,0.3718520327119895
0.8500000000000005,9.745269051358164,0.3712483448136443
0.8600000000000005,9.751699114358642,0.3714932995946149
0.8700000000000006,9.758119881536736,0.3717379002490185
0.8800000000000006,9.764531963599635,0.3719821700418908
0.8900000000000006,9.77093596267814,0.37222613191154813
0.9000000000000006,9.785020334125079,0.37276267939524105
0.9100000000000006,9.728898430759052,0.3706247021241543
0.9200000000000006,9.73537671257982,0.3708714938125645
0.9300000000000006,9.74184416528429,0.371117872963211
0.9400000000000006,9.748301412739098,0.37136386334244176
0.9500000000000006,9.754749058949269,0.3716094879599721
0.9600000000000006,9.809147748688522,0.37368181899765796
0.9700000000000006,9.74160449582985,0.37110874269828
0.9800000000000006,9.803087735685914,0.3734509613594633
0.9900000000000007,9.809562068370115,0.37369760260457574
1.0000000000000007,9.816023864019739,0.37394376624837095
1.0100000000000007,9.82247390624063,0.37418948214250014
1.0200000000000007,9.733364103285831,0.37079482298231736
